CodingDate,VideoCoder,VideoFileName,TrialDate,Experimenter,BirdID,Test,Condition,Time,Session,IndicatedTrial,LatencyFirstLand,LatencyFirstLand2,LatencyFirstLandSummedAcrossCol_L_andCol_M,Total seconds in pt1 video (from when experimenter leaves view),"LatencyFirstTimeWithin20cmOfObject (pt2 latency starts at p2 video, so need to add total time of pt1 video to total)",LatencyFirstTimeWithin20cmOfObject (pt2 latency starts from pt1 beginning),LatencyFirstTouchToObject,LatencyFirstEnterTent,TotalDurationInTent,TotalDurationNear<20cm,TotalDurationFar>20cm,TotalDurationOutOfView(sec),ClosestDistanceToApparatus,TrialEndTimeStamp,TrialDuration,Notes
2020-12-02,AJB,A007-S 2020-04-10 ExploreObj Time1 Novel T1 (pt. 2),2020-04-10,MM,A007-S,Object,Novel,1,1,1,,505.6,,,n/a,,n/a,n/a,n/a,n/a,219,505.8,Far,,724.6,
2020-12-02,AJB,A007-S 2020-04-24 ExploreObj Time2 Familiar T1 (pt. 1),2020-04-24,MM,A007-S,Object,Familiar,2,n/a,1,74.40,74.40,,,79.4,,n/a,n/a,n/a,20.6,1502.4,481.4,Near,,2004.2,
2020-12-02,AJB,A007-S 2020-04-24 ExploreObj TIme2 Familiar T1 (pt. 2),2020-04-24,MM,A007-S,Object,Familiar,2,n/a,1,,n/a,,,535.8,,n/a,n/a,n/a,6.2,680.2,27,Near,,713.20,
2020-12-02,AJB,A007-S 2020-04-24 ExploreObj Time2 Novel T1 (pt. 1),2020-04-24,MM,A007-S,Object,Novel,2,n/a,1,1518.4,1518.4,,,n/a,,n/a,n/a,n/a,n/a,479,1518,Far,,1996.8,
2020-12-02,AJB,A007-S 2020-04-24 ExploreObj Time2 Novel T1 (pt. 2),2020-04-24,MM,A007-S,Object,Novel,2,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,560.4,160,Far,,720.00,
2020-12-07,AJB,A022-N 2018-12-10 ExploreEnv Familiar T1,2018-12-10,KM,A022-N,Environment,Familiar,1,n/a,1,95.00,95.00,,,123.20,,n/a,2077.8,94.2,51.4,806.2,1791.6,Near,,2743.20,"Solomon file did not save, but extracted data before lost"
2020-12-07,AJB,A022-N 2018-12-10 ExploreEnv Novel T1,2018-12-10,KM,A022-N,Environment,Novel,1,n/a,1,391.6,391.6,,,553,553,593.2,n/a,n/a,264.8,1244.6,1462.4,Touch,,2971.6,
2020-12-07,AJB,A022-N 2019-01-11 ExploreEnv Time2 Familiar T1,2019-01-11,CL,A022-N,Environment,Familiar,2,1,1,517.00,517.00,,,556.6,,n/a,1460.00,7.2,117.2,1250.8,1357.2,Near,,2732.20,
2020-12-07,AJB,A022-N 2019-01-11 ExploreEnv Time2 Novel T1,2019-01-11,CL,A022-N,Environment,Novel,2,2,1,20.0,20.0,,,309,309,348.2,n/a,n/a,345,878.2,1509.6,Touch,,2732.6,
2020-12-07,AJB,A022-N 2018-12-12 ExploreObj Familiar T1,2018-12-12,KM,A022-N,Object,Familiar,1,n/a,1,2452.6,2452.6,,,0,,377.8,n/a,n/a,309.8,688.6,1739.4,Touch,,2737.6,
2020-12-07,AJB,A022-N 2018-12-12 ExploreObj Novel T1,2018-12-12,KM,A022-N,Object,Novel,1,n/a,1,1513.0,1513.0,,,n/a,,n/a,n/a,n/a,n/a,4.8,2716,Far,,2720.6,
2020-12-07,AJB,A022-N 2019-01-12 ExploreObj Time2 Familiar T1,2019-01-12,CL,A022-N,Object,Familiar,2,1,1,334.8,334.8,,,46.00,,48.6,n/a,n/a,49,1150.6,1501.2,Touch,,2700.6,Stopped coding touches b/c reached max 51 criterion
2020-12-07,AJB,A022-N 2019-01-12 ExploreObj Time2 Novel T1,2019-01-12,CL,A022-N,Object,Novel,2,2,1,3.2,3.2,,,n/a,,n/a,n/a,n/a,n/a,1557,1162.4,Far,,2719.20,
2020-12-08,AJB,A025GO 2018-12-26 ExploreEnv Time1 Familiar T1,2018-12-26,CL,A025GO,Environment,Familiar,1,n/a,1,1098.80,1098.80,,,1134.40,,n/a,1149.0,0.8,130.6,157.4,2427,Near,,2715.6,
2020-12-08,AJB,A025GO 2018-12-26 ExploreEnv Time1 Novel T1,2018-12-26,CL,A025GO,Environment,Novel,1,n/a,1,836.20,836.20,,,995.8,995.8,n/a,n/a,n/a,52.8,263.4,2399.8,Near,,2715.80,
2020-12-11,AJB,A025GO 2019-01-17 ExploreEnv Time2 Familiar T1,2019-01-17,CL,A025GO,Environment,Familiar,2,1,1,854.80,854.80,,,924.60,,n/a,935.4,42,22.2,100.6,2540.4,Near,,2705.00,
2020-12-11,AJB,A025GO 2019-01-17 ExploreEnv Time2 Novel T1,2019-01-17,CL,A025GO,Environment,Novel,2,2,1,1977.00,1977.00,,,n/a,2701,n/a,n/a,n/a,n/a,198,2517.2,Far,,2715.00,
2020-12-08,AJB,A025GO 2018-12-12 ExploreObj Familiar T1,2018-12-12,KM,A025GO,Object,Familiar,1,n/a,1,19.4,19.4,,,812.40,,n/a,n/a,n/a,2,250.4,2480.8,Near,,2733.00,
2020-12-11,AJB,A025GO 2018-12-12 ExploreObj Novel T1,2018-12-12,KM,A025GO,Object,Novel,1,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,2751.20,OutOfView,,2751.20,No solomon output excel file b/c nothing happened
2020-12-11,AJB,A025GO 2018-01-12 ExploreObj Time2 Familiar T1,2018-01-12,CL,A025GO,Object,Familiar,2,1,1,68.00,68.00,,,74.40,,75.40,n/a,n/a,8.4,759.6,2008.6,Touch,,2776.40,
2020-12-11,AJB,A025GO 2018-01-12 ExploreObj Time2 Novel T1,2018-01-12,CL,A025GO,Object,Novel,2,2,1,2433.20,2433.20,,,n/a,,n/a,n/a,n/a,n/a,66.4,2660,Far,,2726.20,
2020-12-14,AJB,A031-Y 2018-12-11 ExploreEnv Familiar T1,2018-12-11,KM,A031-Y,Environment,Familiar,1,1,1,620.40,620.40,,,631.80,,n/a,632.00,6.4,4.4,203.6,2520.4,Near,,2734.60,
2020-12-14,AJB,A031-Y 2018-12-11 ExploreEnv Novel T1,2018-12-11,KM,A031-Y,Environment,Novel,1,1,1,296.20,296.20,,,1185.80,1185.80,n/a,n/a,n/a,2,328,2384.8,Near,,2714.60,
2020-12-14,AJB,A031-Y 2019-01-29 ExploreEnv Time2 Familiar T1,2019-01-29,LB,A031-Y,Environment,Familiar,2,n/a,1,504.40,504.40,,,504.40,,n/a,511.60,153.4,50.6,"76,.6",2467.80,Near,,2748.20,
2020-12-14,AJB,A031-Y 2019-01-29 ExploreEnv Time2 Novel T1,2019-01-29,LB,A031-Y,Environment,Novel,2,n/a,1,483.6,483.6,,,n/a,2701,n/a,n/a,n/a,n/a,249.60,2458.60,Far,,2708.00,
2020-12-15,AJB,A031-Y 2018-12-13 ExploreObj Familiar T1,2018-12-13,KM,A031-Y,Object,Familiar,1,1,1,101.20,101.20,,,103.00,,157.20,n/a,n/a,37.2,357.4,2424.4,Touch,,2818.80,
2020-12-15,AJB,A031-Y 2018-12-13 ExploreObj Novel T1,2018-12-13,KM,A031-Y,Object,Novel,1,n/a,1,1736.00,1736.00,,,n/a,,n/a,n/a,n/a,n/a,10.00,2812.20,Far,,2822.00,
2020-12-15,AJB,A031-Y 2019-01-30 ExploreObj Time2 Familiar T1,2019-01-30,LB,A031-Y,Object,Familiar,2,n/a,1,836.80,836.80,,,2552.60,,2553.20,n/a,n/a,13.6,261.6,24040.2,Touch,,2715.20,
2020-12-15,AJB,A031-Y 2019-01-30 ExploreObj Time2 Novel T1,2019-01-30,LB,A031-Y,Object,Novel,2,n/a,1,1205.00,1205.00,,,n/a,,n/a,n/a,n/a,n/a,255.00,2470.00,Far,,2724.80,
2020-12-16,AJB,A035P- 2018-12-27 ExploreEnv Time1 Familiar T1,2018-12-27,LB,A035P,Environment,Familiar,1,n/a,1,178.20,178.20,,,198.00,,n/a,1303.00,8.8,140.2,1251.6,1308.4,Near,,2708.80,
2020-10-29,AJB,A035P- 2018-12-27 ExploreEnv Time1 Novel T1,2018-12-27,LB,A035P,Environment,Novel,1,n/a,1,72.80,72.80,,,128.60,128.60,172.40,454.60,334.80,1680.00,570.00,149.60,Touch,,2734.20,
2020-12-16,AJB,A035P- 2019-2-12 ExploreEnv Time2 Familiar T1,2018-02-12,KM,A035P,Environment,Familiar,2,n/a,1,57.60,57.60,,,60.60,,n/a,74.00,70.40,148.60,440.60,2113.20,Near,,2772.60,
2020-10-29,AJB,A035P- 2019-2-12 ExploreEnv Time2 Novel T1,2018-02-12,KM,A035P,Environment,Novel,2,n/a,1,13.8,13.8,,,18.40,18.40,22.00,43.60,301.80,823.80,240.80,1374.20,Touch,,2740.40,
2020-11-02,AJB,A035P- 2018-12-28 ExploreObj Time1 Familiar T1,2018-12-28,LB,A035P,Object,Familiar,1,n/a,1,4.80,4.80,,,5.80,,8.00,n/a,n/a,76.40,1216.40,1468.00,Touch,,2760.60,
2020-12-16,AJB,A035P- 2018-12-28 ExploreObj Time1 Novel T1,2018-12-28,LB,A035P,Object,Novel,1,n/a,1,671.00,671.00,,,n/a,,n/a,n/a,n/a,n/a,594.60,2134.40,Far,,2728.8,
2020-12-16,AJB,A035P- 2019-2-13 ExploreObj Time2 Familiar T1,2018-02-13,KM,A035P,Object,Familiar,2,n/a,1,7.00,7.00,,,22.20,,57.40,n/a,n/a,108.40,782.40,1899.20,Touch,,2789.80,
2020-12-17,AJB,A035P- 2019-2-13 ExploreObj Time2 Novel T1,2018-02-13,KM,A035P,Object,Novel,2,n/a,1,16.80,16.80,,,2589.40,,n/a,n/a,n/a,3.60,1637.60,1101.80,Near,,2742.80,
2020-12-17,AJB,A036R- 2018-12-27 ExploreEnv Time1 Familiar T1,2018-12-27,CL,A036R,Environment,Familiar,1,n/a,1,152.60,152.60,,,154.00,,n/a,288.60,92.80,505.80,1251.20,862.80,Near,,2712.40,
2020-12-17,AJB,A036R- 2018-12-27 ExploreEnv Time1 Novel T1,2018-12-27,CL,A036R,Environment,Novel,1,n/a,1,234.00,234.00,,,234.00,234.00,n/a,n/a,n/a,193.20,1101.60,1422.60,Near,,2717.20,
2020-12-22,AJB,A036R- 2019-2-12 ExploreEnv Time2 Familiar T1,2019-02-12,KM,A036R,Environment,Familiar,2,n/a,1,125.40,125.40,,,125.40,,n/a,125.40,6.80,13.00,949.60,1622.60,Near,,2591.80,
2020-12-22,AJB,A036R- 2019-2-12 ExploreEnv Time2 Novel T1,2019-02-12,KM,A036R,Environment,Novel,2,n/a,1,336.00,336.00,,,469.20,469.20,n/a,n/a,n/a,18.20,572.00,2110.80,Near,,2700.80,
2020-12-22,AJB,A036R- 2018-12-28 ExploreObj Time1 Familiar T1,2018-12-28,LB,A036R,Object,Familiar,1,n/a,1,95.60,95.60,,,110.80,,112.40,n/a,n/a,62.00,1809.60,913.20,Touch,,2784.60,
2020-12-23,AJB,A036R- 2018-12-28 ExploreObj Time1 Novel T1,2018-12-28,LB,A036R,Object,Novel,1,n/a,1,207.80,207.80,,,859.00,,n/a,n/a,n/a,16.00,1465.40,1233.60,Near,,2714.80,
2020-12-23,AJB,A036R- 2019-2-13 ExploreObj Time2 Familiar T1,2019-02-13,KM,A036R,Object,Familiar,2,n/a,1,1298.40,1298.40,,,1438.60,,1443.00,n/a,n/a,12.80,1112.80,1588.80,Touch,,2714.20,
2020-12-23,AJB,A036R- 2019-2-13 ExploreObj Time2 Novel T1,2019-02-13,KM,A036R,Object,Novel,2,n/a,1,1767.60,1767.60,,,n/a,,n/a,n/a,n/a,n/a,278.60,2437.00,Far,,2715.40,
2020-12-28,AJB,A042GY 2019-01-29 ExploreEnv Time1 Familiar T1,2019-01-29,LB,A042GY,Environment,Familiar,1,n/a,1,423.60,423.60,,,1394.00,,n/a,n/a,n/a,34.60,89.60,2650.60,Near,,2774.60,
2020-12-28,AJB,A042GY 2019-01-29 ExploreEnv Time1 Novel T1,2019-01-29,LB,A042GY,Environment,Novel,1,n/a,1,617.40,617.40,,,708.20,708.20,n/a,n/a,n/a,6.40,160.60,2543.80,Near,,2710.60,
2020-12-28,AJB,A042GY 2019-3-12 ExploreEnv Time2 Familiar T1,2019-03-12,KM,A042GY,Environment,Familiar,2,n/a,1,1267.20,1267.20,,,1274.60,,n/a,1276.80,8.80,14.00,64.80,2606.00,Near,,2693.40,
2020-12-28,AJB,A042GY 2019-3-12 ExploreEnv Time2 Novel T1,2019-03-12,KM,A042GY,Environment,Novel,2,n/a,1,1950.00,1950.00,,,2525.60,2525.60,n/a,n/a,n/a,6.20,72.60,2635.40,Near,,2714.00,
2021-01-04,AJB,A042GY 2019-1-24 ExploreObj Familiar T1,2019-01-24,KM,A042GY,Object,Familiar,1,n/a,1,51.40,51.40,,,1168.40,,1169.40,n/a,n/a,14.6,210.00,2548.60,Touch,,2773.00,
2021-01-04,AJB,A042GY 2019-1-24 ExploreObj Novel T1,2019-01-24,KM,A042GY,Object,Novel,1,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,2732.40,OutOfView,,2732.40,No solomon output excel file b/c nothing happened
2021-01-04,AJB,A042GY 2019-3-7 ExploreObj Time2 Familiar T1,2019-03-07,KM,A042GY,Object,Familiar,2,n/a,1,182.00,182.00,,,188.20,,n/a,n/a,n/a,24.00,95.80,2594.00,Near,,2713.60,
2021-01-04,AJB,A042GY 2019-3-7 ExploreObj Time2 Novel T1,2019-03-07,KM,A042GY,Object,Novel,2,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,3171.80,OutOfView,,3171.80,No solomon output excel file b/c nothing happened
2021-01-04,AJB,A044KS 2019-4-8 ExploreEnv Time1 Familiar T1,2019-04-08,KM,A044KS,Environment,Familiar,1,n/a,1,70.60,70.60,,,595.20,,n/a,596.00,9.60,29.40,202.60,2483.80,Near,,2725.20,
2021-01-06,AJB,A044KS 2019-4-8 ExploreEnv Time1 Novel T1,2019-04-08,KM,A044KS,Environment,Novel,1,n/a,1,2393.80,2393.80,,,n/a,2701,n/a,n/a,n/a,n/a,n/a,2734.20,OutOfView,,2734.20,No solomon output excel file b/c nothing happened
2021-01-06,AJB,A044KS 2019-5-20 ExploreEnv Time2 Familiar (ID on white board wrong),2019-05-20,KM,A044KS,Environment,Familiar,2,n/a,1,725.00,725.00,,,730.60,,n/a,742.40,6.40,15.40,283.60,2491.80,Near,,2797.00,
2021-01-06,AJB,A044KS 2019-5-20 ExploreEnv Time2 Novel,2019-05-20,KM,A044KS,Environment,Novel,2,n/a,1,1299.00,1299.00,,,n/a,2701,n/a,n/a,n/a,n/a,70.00,2657.40,Far,,2727.20,
2021-01-06,AJB,A044KS 2019-4-9 ExploreObj Time1 Familiar T1,2019-04-09,KM,A044KS,Object,Familiar,1,n/a,1,245.20,245.20,,,339.80,,n/a,n/a,n/a,1.40,169.40,2552.20,Near,,2722.80,
2021-01-06,AJB,A044KS 2019-4-9 ExploreObj Time1 Novel T1,2019-04-09,KM,A044KS,Object,Novel,1,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,2731.60,OutOfView,,2731.60,No solomon output excel file b/c nothing happened
2021-01-06,AJB,A044KS 2019-5-21 ExploreObj Time2 Familiar T1,2019-05-21,KM,A044KS,Object,Familiar,2,n/a,1,1564.60,1564.60,,,n/a,,n/a,n/a,n/a,n/a,392.20,2331.60,Far,,2723.60,
2021-01-07,AJB,A044KS 2019-5-21 ExploreObj Time2 Novel T1,2019-05-21,KM,A044KS,Object,Novel,2,n/a,1,645.20,645.20,,,n/a,,n/a,n/a,n/a,n/a,56.2,2664.80,Far,,2720.80,
2021-01-07,AJB,A046NG 2019-05-17 ExploreEnv Time1 Familiar T1,2019-05-17,LB,A046NG,Environment,Familiar,1,n/a,1,33.00,33.00,,,1380.20,,n/a,1381.60,5.40,23.00,753.00,1935.60,Near,,2716.80,
2021-01-07,AJB,A046NG 2019-05-17 ExploreEnv Time1 Novel T1,2019-05-17,LB,A046NG,Environment,Novel,1,n/a,1,953.20,953.20,,,1068.80,1068.80,n/a,n/a,n/a,41.80,1145.00,1592.40,Near,,2779.00,
2021-01-08,AJB,A046NG 2019-5-29 ExploreEnv Time2 Familiar T1,2019-05-29,KM,A046NG,Environment,Familiar,2,n/a,1,210.00,210.00,,,227.20,,n/a,234.20,19.80,84.4,445.00,2163.60,Near,,2712.60,
2021-01-08,AJB,A046NG 2019-5-29 ExploreEnv Time2 Novel T1,2019-05-29,KM,A046NG,Environment,Novel,2,n/a,1,270.40,270.40,,,286.60,286.60,n/a,n/a,n/a,33.80,726.20,1944.20,Near,,2704.00,
2021-01-08,AJB,A046NG 2019-5-19 ExloreObj Time1 Familiar T1,2019-05-19,KM,A046NG,Object,Familiar,1,n/a,1,134.20,134.20,,,888.00,,n/a,n/a,n/a,2.00,490.00,2107.40,Near,,2599.20,
2021-01-08,AJB,A046NG 2019-5-19 ExploreObj Time1 Novel T1,2019-05-19,KM,A046NG,Object,Novel,1,n/a,1,673.20,673.20,,,n/a,,n/a,n/a,n/a,n/a,651.00,2086.00,Far,,2736.80,
2021-01-08,AJB,A046NG 2019-05-30 ExploreObj Time2 Familiar T1,2019-05-30,LB,A046NG,Object,Familiar,2,n/a,1,128.20,128.20,,,n/a,,n/a,n/a,n/a,n/a,1114.80,1638.00,Far,,2752.60,
2021-01-08,AJB,A046NG 2019-05-30 ExploreObj Time2 Novel T1,2019-05-30,LB,A046NG,Object,Novel,2,n/a,1,1035.00,1035.00,,,n/a,,n/a,n/a,n/a,n/a,857.00,1856.20,Far,,2713.00,
2021-01-11,AJB,A064LR 2019-10-30 ExploreEnv Time1 Familiar T1,2019-10-30,MM,A064LR,Environment,Familiar,1,n/a,1,1435.00,1435.00,,,n/a,,n/a,n/a,n/a,n/a,186.60,1885.80,Far,,2072.00,
2021-01-11,AJB,A064LR 2019-10-30 ExploreEnv Time1 Familiar T1 Part2,2019-10-30,MM,A064LR,Environment,Familiar,1,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,647.20,OutOfView,,647.20,No solomon output excel file b/c nothing happened
2021-01-11,AJB,A064LR 2019-10-30 ExploreEnv Time1 Novel T1,2019-10-30,MM,A064LR,Environment,Novel,1,n/a,1,3400,n/a,,,n/a,2701,n/a,n/a,n/a,n/a,n/a,2020.80,OutOfView,,2020.80,No solomon output excel file b/c nothing happened
2021-01-11,AJB,A064LR 2019-10-30 ExploreEnv Time1 Novel T1 Part2,2019-10-30,MM,A064LR,Environment,Novel,1,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,695.20,OutOfView,,695.20,No solomon output excel file b/c nothing happened
2021-01-11,AJB,A064LR 2019-12-12 ExploreEnv Time2 Familiar T1 (pt. 1),2019-12-12,MM,A064LR,Environment,Familiar,2,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,2070.60,OutOfView,,2070.60,No solomon output excel file b/c nothing happened
2021-01-11,AJB,A064LR 2019-12-12 ExploreEnv Time2 Familiar T1 (pt. 2),2019-12-12,MM,A064LR,Environment,Familiar,2,n/a,1,2257,185.80,,,726.80,,n/a,n/a,n/a,0.20,341.20,550.40,Near,,891.60,
2021-01-12,AJB,A064LR 2019-12-12 ExploreEnv Time2 Novel T1 (pt. 1),2019-12-12,MM,A064LR,Environment,Novel,2,n/a,1,,n/a,,,n/a,2701,n/a,n/a,n/a,n/a,n/a,2046.80,OutOfView,,2046.80,No solomon output excel file b/c nothing happened
2021-01-12,AJB,A064LR 2019-12-12 ExploreEnv Time2 Novel T1 (pt. 2),2019-12-12,MM,A064LR,Environment,Novel,2,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,673.60,OutOfView,,673.60,
2021-01-11,AJB,A064LR 2019-10-25 ExploreObj Time1 Familiar T1,2019-10-25,MM,A064LR,Object,Familiar,1,n/a,1,1562.20,1562.20,,,n/a,,n/a,n/a,n/a,n/a,153.00,2720.20,Far,,2873.00,
2021-01-11,AJB,A064LR 2019-10-25 ExploreObj Time1 Novel T1,2019-10-25,MM,A064LR,Object,Novel,1,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,3340.00,OutOfView,,3340.00,No solomon output excel file b/c nothing happened
2021-01-11,AJB,A064LR 2019-12-8 ExploreObj Time2 Familiar T1 (pt. 1),2019-10-08,KM,A064LR,Object,Familiar,2,n/a,1,11.20,11.20,,,n/a,,n/a,n/a,n/a,n/a,135.60,1952.80,Far,,2088.40,
2021-01-11,AJB,A064LR 2019-12-8 ExploreObj Time2 Familiar T1 (pt. 2),2019-10-08,KM,A064LR,Object,Familiar,2,n/a,1,,32.20,,,523.60,,n/a,n/a,n/a,0.20,92.80,547.80,Near,,640.60,
2021-01-12,AJB,A064LR 2019-12-8 ExploreObj Time2 Novel T1 (pt. 1),2019-10-08,KM,A064LR,Object,Novel,2,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,2054.40,OutOfView,,2054.40,No solomon output excel file b/c nothing happened
2021-01-12,AJB,A064LR 2019-12-8 ExploreObj Time2 Novel T1 (pt. 2),2019-10-08,KM,A064LR,Object,Novel,2,n/a,1,3400,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,654.20,OutOfView,,654.20,
2021-01-12,AJB,A068YS 2019-11-18 ExploreEnv Time1 Familiar T1 (mislabelled on white board as Time2) (pt. 1),2019-11-18,MM,A068YS,Environment,Familiar,1,n/a,1,383.00,383.00,,,383.00,,n/a,383.00,5.60,148.20,375.00,1576.2,Near,,2104.80,
2021-01-12,AJB,A068YS 2019-11-18 ExploreEnv Time1 Familiar T1 (pt. 2),2019-11-18,MM,A068YS,Environment,Familiar,1,n/a,1,,227.60,,,246.20,,n/a,n/a,n/a,65.40,128.40,623.60,Near,,623.60,
2021-01-12,AJB,A068YS 2019-11-18 ExploreEnv Time1 Novel S1 T1 (pt. 1),2019-11-18,MM,A068YS,Environment,Novel,1,n/a,1,79.40,79.40,,,131.00,131.00,212.80,573.60,15.80,648.20,311.00,1051.20,Touch,,2026.00,
2021-01-13,AJB,A068YS 2019-11-18 ExploreEnv Time1 Novel S1 T1 (pt. 2),2019-11-18,MM,A068YS,Environment,Novel,1,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,642.00,OutOfView,,642.00,No solomon output excel file b/c nothing happened
2021-01-13,AJB,A068YS 2019-12-17 ExploreEnv Time2 Familiar T1 (pt. 1),2019-12-17,MM,A068YS,Environment,Familiar,2,n/a,1,51.80,51.80,,,174.00,,n/a,174.20,14.60,7.60,575.40,1508.40,Near,,2105.80,
2021-01-13,AJB,A068YS 2019-12-17 ExploreEnv Time2 Familiar T1 (pt. 2),2019-12-17,MM,A068YS,Environment,Familiar,2,n/a,1,,22.80,,,34.40,,n/a,36.20,17.60,41.00,492.40,84.20,Near,,635.00,
2021-01-13,AJB,A068YS 2019-12-17 ExploreEnv Time2 Novel T1 (pt. 1),2019-12-17,MM,A068YS,Environment,Novel,2,n/a,1,5.00,5.00,,,9.80,9.80,21.40,380.60,336.00,737.60,678.20,331.80,Touch,,2083.40,
2021-01-13,AJB,A068YS 2019-12-17 ExploreEnv Time2 Novel T1 (pt. 2),2019-12-17,MM,A068YS,Environment,Novel,2,n/a,1,,53.20,,,55.40,,132.80,136.20,18.40,257.20,333.40,59.40,Touch,,668.20,
2021-01-14,AJB,A068YS 2019-11-20 ExploreObj Time1 Familiar T1 (pt. 1),2019-11-20,MM,A068YS,Object,Familiar,1,n/a,1,1.20,1.20,,,43.80,,46.40,n/a,n/a,130.40,401.80,1519.20,Touch,,2051.20,
2021-01-14,AJB,A068YS 2019-11-20 ExploreObj Time1 Familiar T1 (pt. 2),2019-11-20,MM,A068YS,Object,Familiar,1,n/a,1,,446.80,,,468.60,,469.60,n/a,n/a,82.20,129.40,468.80,Touch,,680.20,
2021-01-14,AJB,A068YS 2019-11-20 ExploreObj Time1 Novel T1 (pt. 1),2019-11-20,MM,A068YS,Object,Novel,1,n/a,1,1511.20,1511.20,,,n/a,,n/a,n/a,n/a,n/a,251.80,1792.40,Far,,2044.00,
2021-01-14,AJB,A068YS 2019-11-20 ExploreObj Time1 Novel T1 (pt. 2),2019-11-20,MM,A068YS,Object,Novel,1,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,701.80,OutOfView,,701.80,No solomon output excel file b/c nothing happened
2021-01-14,AJB,A068YS 2019-12-17 ExploreEnv Time2 Familiar T1 (pt. 1) - ACTUALLY OBJ,2019-12-17,MM,A068YS,Object,Familiar,2,n/a,1,0.80,0.80,,,4.60,,18.60,n/a,n/a,331.60,664.40,1081.20,Touch,,2077.00,
2021-01-14,AJB,A068YS 2019-12-17 ExploreEnv Time2 Familiar T1 (pt. 2) - ACTUALLY OBJ,2019-12-17,MM,A068YS,Object,Familiar,2,n/a,1,,n/a,,,n/a,,n/a,n/a,n/a,n/a,n/a,650.60,OutOfView,,650.60,No solomon output excel file b/c nothing happened
2021-01-14,AJB,A068YS 2019-12-17 ExploreEnv Time2 Novel T1 (pt. 1) - ACTUALLY OBJ,2019-12-17,MM,A068YS,Object,Novel,2,n/a,1,42.40,42.40,,,n/a,,n/a,n/a,n/a,n/a,479.40,1587.20,Far,,2066.40,
2021-01-14,AJB,A068YS 2019-12-17 ExploreEnv Time2 Novel T1 (pt. 2) - ACTUALLY OBJ,2019-12-17,MM,A068YS,Object,Novel,2,n/a,1,,267.20,,,n/a,,n/a,n/a,n/a,n/a,255.40,400.00,Far,,655.20,
2021-01-14,AJB,A070KP 2019-10-09 ExploreEnv Time1 Familiar T1,2019-10-09,MM,A070KP,Environment,Familiar,1,n/a,1,266.40,266.40,,,284.60,,n/a,301.20,98.00,206.80,849.20,1565.60,Near,,2719.40,
2021-01-15,AJB,A070KP 2019-10-09 ExploreEnv Time1 Novel T1,2019-10-09,MM,A070KP,Environment,Novel,1,n/a,1,61.20,61.20,,,161.40,161.40,273.60,n/a,n/a,398.80,564.20,1805.80,Touch,,2768.60,
2021-01-15,AJB,A070KP 2019-11-15 ExploreEnv Time2 Familiar T1 (pt. 1),2019-11-15,KM,A070KP,Environment,Familiar,2,n/a,1,1439.60,1439.60,,,1471.40,,n/a,1989.20,5.00,39.20,584.60,1456.20,Near,,2084.80,
2021-01-15,AJB,A070KP 2019-11-15 ExploreEnv Time2 Familiar T1 (pt. 2),2019-11-15,KM,A070KP,Environment,Familiar,2,n/a,1,,8.00,,,162.20,,n/a,163.00,5.80,245.00,345.00,21.00,Near,,616.60,
2021-01-15,AJB,A070KP 2019-11-15 ExploreEnv Time2 Novel T1 (pt. 1),2019-11-15,KM,A070KP,Environment,Novel,2,n/a,1,96.00,96.00,,,135.20,135.20,244.60,347.20,760.00,469.00,397.00,450.80,Touch,,2076.60,
2021-01-18,AJB,A070KP 2019-11-15 ExploreEnv Time2 Novel T1 (pt. 2),2019-11-15,KM,A070KP,Environment,Novel,2,n/a,1,,2.80,,,29.20,,65.00,30.00,415.80,138.80,74.00,10.20,Touch,,638.60,
2021-01-15,AJB,A070KP 2019-10-10 ExploreObj Time1 Familiar T1,2019-10-10,MM,A070KP,Object,Familiar,1,n/a,1,257.20,257.20,,,297.40,,335.40,n/a,n/a,32.60,1370.00,1324.20,Touch,,2726.60,
2021-01-15,AJB,A070KP 2019-10-10 ExploreObj Time1 Novel T1,2019-10-10,MM,A070KP,Object,Novel,1,n/a,1,1051.60,1051.60,,,n/a,,n/a,n/a,n/a,n/a,273.40,2448.20,Far,,2721.40,
