,color,Trial,rewarded,TrialThisSession,Latency,PeckXY,Location,date,frameRate,expName,session,participant,bird,Notes
486,Green_Replacement.jpg,b,yes,3,2.42361870001,[-0.25288433 -2.37711274],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
487,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
488,Pink_Replacement.jpg,a,no,4,0.362950899987,[-2.2000937  -5.08297511],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
489,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
490,Green_Replacement.jpg,b,yes,5,8.4325623,[-0.32874963 -2.95874671],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
491,Green_Replacement.jpg,b,yes,5,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
492,Green_Replacement.jpg,b,yes,6,2.16305940002,[-1.26442167 -3.86913031],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
493,Green_Replacement.jpg,b,yes,6,3.44688910001,[ 0.10115373 -4.14730307],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
494,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
495,Pink_Replacement.jpg,a,no,7,1.86315420002,[ 1.41615227 -3.18634261],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
496,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
497,Green_Replacement.jpg,b,yes,8,5.70152040001,[-0.05057687 -4.55191801],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
498,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
499,Pink_Replacement.jpg,a,no,9,2.24752870001,[ 0.65749927 -3.71739971],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
500,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
501,Pink_Replacement.jpg,a,no,10,2.96370369999,[-12.26489019  -6.44855051],outside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
502,Pink_Replacement.jpg,a,no,10,5.76385049999,[-0.758653  -2.1242284],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
503,Pink_Replacement.jpg,a,no,10,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
504,Green_Replacement.jpg,b,yes,11,8.26182779999,[ 0.         -4.34961054],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
505,Green_Replacement.jpg,b,yes,11,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
506,Pink_Replacement.jpg,a,no,12,2.97478310001,[ 0.96096047 -2.37711274],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
507,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
508,Green_Replacement.jpg,b,yes,13,4.3482608,[-0.758653   -4.02086091],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
509,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
510,Pink_Replacement.jpg,a,no,14,2.5989439,[ 1.16326794 -3.18634261],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
511,Pink_Replacement.jpg,a,no,14,5.39918479999,[-1.23913324 -3.99557247],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
512,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
513,Green_Replacement.jpg,b,yes,15,1.2125499,[-0.42990337 -3.48980381],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
514,Green_Replacement.jpg,b,yes,15,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
515,Green_Replacement.jpg,b,yes,16,0.0516751999967,[-1.34028697 -5.38643631],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
516,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
517,Pink_Replacement.jpg,a,no,17,7.1796189,[-0.758653  -1.0621142],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
518,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
519,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
520,Pink_Replacement.jpg,a,no,19,3.7013551,[-1.39086384 -4.62778331],inside stimulus,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
521,Pink_Replacement.jpg,a,no,19,NA,,,2020_Apr_19_1101,60.0329100368,Inhibition_Task,8,A007-S S8 T123,7,NA
522,Green_Replacement.jpg,b,yes,0,3.56834639999,[-0.32874963 -4.70364861],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
523,Green_Replacement.jpg,b,yes,0,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
524,Pink_Replacement.jpg,a,no,1,9.90905019999,[ 0.9103836  -4.22316837],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
525,Pink_Replacement.jpg,a,no,1,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
526,Pink_Replacement.jpg,a,no,2,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
527,Green_Replacement.jpg,b,yes,3,3.2503826,[-0.27817277 -4.37489898],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
528,Green_Replacement.jpg,b,yes,3,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
529,Pink_Replacement.jpg,a,no,4,3.64878240001,[-0.9862489  -4.27374524],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
530,Pink_Replacement.jpg,a,no,4,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
531,Pink_Replacement.jpg,a,no,5,1.72801430002,[ 2.37711274 -2.65528551],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
532,Pink_Replacement.jpg,a,no,5,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
533,Green_Replacement.jpg,b,yes,6,3.1439346,[ 13.04883163  -5.84162811],outside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
534,Green_Replacement.jpg,b,yes,6,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
535,Pink_Replacement.jpg,a,no,7,1.79247479999,[ 2.73115081 -3.41393851],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
536,Pink_Replacement.jpg,a,no,7,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
537,Green_Replacement.jpg,b,yes,8,3.91541259998,[ 0.4551918  -4.22316837],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
538,Green_Replacement.jpg,b,yes,8,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
539,Pink_Replacement.jpg,a,no,9,2.19308859998,[ 2.32653587 -3.51509224],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
540,Pink_Replacement.jpg,a,no,9,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
541,Green_Replacement.jpg,b,yes,10,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
542,Pink_Replacement.jpg,a,no,11,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
543,Pink_Replacement.jpg,a,no,12,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
544,Green_Replacement.jpg,b,yes,13,3.05483809998,[ 0.20230747 -3.48980381],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
545,Green_Replacement.jpg,b,yes,13,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
546,Pink_Replacement.jpg,a,no,14,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
547,Pink_Replacement.jpg,a,no,15,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
548,Green_Replacement.jpg,b,yes,16,4.57373879998,[ 0.1517306  -3.66682284],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
549,Green_Replacement.jpg,b,yes,16,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
550,Pink_Replacement.jpg,a,no,17,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
551,Green_Replacement.jpg,b,yes,18,5.09493840003,[-1.26442167 -3.18634261],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
552,Green_Replacement.jpg,b,yes,18,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
553,Green_Replacement.jpg,b,yes,19,2.89453769999,[-0.758653   -3.59095754],inside stimulus,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
554,Green_Replacement.jpg,b,yes,19,NA,,,2020_Apr_19_1212,60.2354120382,Inhibition_Task,9,A007-S S9 T142,7,NA
555,Green_Replacement.jpg,b,yes,0,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
556,Pink_Replacement.jpg,a,no,1,0.514596875524,[ 7.15662665  4.95653294],outside all stimuli,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
557,Pink_Replacement.jpg,a,no,1,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
558,Pink_Replacement.jpg,a,no,2,4.9836535817,[-0.758653   -6.67614641],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
559,Pink_Replacement.jpg,a,no,2,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
560,Green_Replacement.jpg,b,yes,3,8.7537784453,[ 0.758653   -6.75201171],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
561,Green_Replacement.jpg,b,yes,3,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
562,Pink_Replacement.jpg,a,no,4,4.26570140664,[ 1.11269107 -6.44855051],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
563,Pink_Replacement.jpg,a,no,4,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
564,Pink_Replacement.jpg,a,no,5,5.7344206199,[-0.27817277 -5.10826354],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
565,Pink_Replacement.jpg,a,no,5,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
566,Green_Replacement.jpg,b,yes,6,9.08004206931,[ 0.32874963 -7.08076135],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
567,Green_Replacement.jpg,b,yes,6,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
568,Pink_Replacement.jpg,a,no,7,5.40095658461,[-0.758653   -5.91749341],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
569,Pink_Replacement.jpg,a,no,7,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
570,Green_Replacement.jpg,b,yes,8,1.91666065785,[-1.18855637 -6.32210835],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
571,Green_Replacement.jpg,b,yes,8,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
572,Green_Replacement.jpg,b,yes,9,3.91508711455,[-2.07365154 -6.70143485],in food key,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
573,Green_Replacement.jpg,b,yes,9,NA,,,2019_Apr_01_1133,60.0599380932,Inhibition_Task,1,A031-Y S1 T1,31,NA
574,Pink_Replacement.jpg,a,no,0,7.33057849482,[-2.60470864 -6.14508931],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
575,Pink_Replacement.jpg,a,no,0,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
576,Green_Replacement.jpg,b,yes,1,3.21176360152,[-2.2000937  -5.91749341],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
577,Green_Replacement.jpg,b,yes,1,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
578,Pink_Replacement.jpg,a,no,2,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
579,Green_Replacement.jpg,b,yes,3,2.94235361624,[ 1.1379795  -6.27153148],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
580,Green_Replacement.jpg,b,yes,3,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
581,Pink_Replacement.jpg,a,no,4,2.51743377605,[-0.35403807 -6.82787701],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
582,Pink_Replacement.jpg,a,no,4,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
583,Green_Replacement.jpg,b,yes,5,1.28122691996,[-0.8345183  -5.91749341],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
584,Green_Replacement.jpg,b,yes,5,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
585,Green_Replacement.jpg,b,yes,6,4.24818293727,[-2.14951684 -6.44855051],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
586,Green_Replacement.jpg,b,yes,6,5.56435591611,[ 0.1517306  -6.52441581],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
587,Green_Replacement.jpg,b,yes,6,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
588,Pink_Replacement.jpg,a,no,7,1.09782037791,[ 1.03682577 -6.70143485],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
589,Pink_Replacement.jpg,a,no,7,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
590,Green_Replacement.jpg,b,yes,8,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
591,Pink_Replacement.jpg,a,no,9,6.67187397997,[-0.96096047 -6.06922401],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
592,Pink_Replacement.jpg,a,no,9,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
593,Pink_Replacement.jpg,a,no,10,0.914689461933,[-2.65528551 -5.91749341],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
594,Pink_Replacement.jpg,a,no,10,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
595,Green_Replacement.jpg,b,yes,11,8.23321507568,[ 0.55634553 -6.19566618],in food key,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
596,Green_Replacement.jpg,b,yes,11,NA,,,2019_Apr_02_0940,59.9516295682,Inhibition_Task,2,A031-Y S2 T10,31,NA
597,Green_Replacement.jpg,b,yes,0,4.16499207471,[ 0.3034612  -7.63710688],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
598,Green_Replacement.jpg,b,yes,0,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
599,Pink_Replacement.jpg,a,no,1,7.93864759756,[-0.73336457 -6.72672328],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
600,Pink_Replacement.jpg,a,no,1,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
601,Pink_Replacement.jpg,a,no,2,6.21617191215,[ 2.93345827 -7.08076135],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
602,Pink_Replacement.jpg,a,no,2,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
603,Green_Replacement.jpg,b,yes,3,2.16661767126,[ 0.3034612  -6.32210835],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
604,Green_Replacement.jpg,b,yes,3,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
605,Pink_Replacement.jpg,a,no,4,2.74093111255,[-0.3034612  -7.35893411],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
606,Pink_Replacement.jpg,a,no,4,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
607,Green_Replacement.jpg,b,yes,5,1.36499591474,[-2.2000937  -6.92903075],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
608,Green_Replacement.jpg,b,yes,5,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
609,Green_Replacement.jpg,b,yes,6,1.34824459045,[-2.90816984 -5.38643631],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
610,Green_Replacement.jpg,b,yes,6,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
611,Pink_Replacement.jpg,a,no,7,2.40119253099,[ 0.758653   -7.51066471],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
612,Pink_Replacement.jpg,a,no,7,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
613,Green_Replacement.jpg,b,yes,8,7.11829692079,[-0.65749927 -6.70143485],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
614,Green_Replacement.jpg,b,yes,8,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
615,Pink_Replacement.jpg,a,no,9,3.09965418745,[-0.96096047 -7.88999122],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
616,Pink_Replacement.jpg,a,no,9,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
617,Green_Replacement.jpg,b,yes,10,5.73154531955,[ 0.70807613 -6.57499268],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
618,Green_Replacement.jpg,b,yes,10,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
619,Pink_Replacement.jpg,a,no,11,2.75689694542,[-0.85980673 -5.74047438],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
620,Pink_Replacement.jpg,a,no,11,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
621,Pink_Replacement.jpg,a,no,12,1.1146711153,[-2.14951684 -6.14508931],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
622,Pink_Replacement.jpg,a,no,12,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
623,Green_Replacement.jpg,b,yes,13,7.35765342368,[ 0.12644217 -6.85316545],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
624,Green_Replacement.jpg,b,yes,13,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
625,Pink_Replacement.jpg,a,no,14,2.37327067042,[-1.23913324 -7.35893411],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
626,Pink_Replacement.jpg,a,no,14,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
627,Green_Replacement.jpg,b,yes,15,8.59634944773,[-1.56788287 -7.20720351],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
628,Green_Replacement.jpg,b,yes,15,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
629,Green_Replacement.jpg,b,yes,16,2.78036100208,[ 0.42990337 -7.48537628],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
630,Green_Replacement.jpg,b,yes,16,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
631,Pink_Replacement.jpg,a,no,17,6.95701427828,[-0.63221083 -7.91527965],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
632,Pink_Replacement.jpg,a,no,17,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
633,Green_Replacement.jpg,b,yes,18,0.864149196539,[ 0.5310571  -5.61403221],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
634,Green_Replacement.jpg,b,yes,18,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
635,Pink_Replacement.jpg,a,no,19,5.40675369231,[-0.50576867 -7.13133821],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
636,Pink_Replacement.jpg,a,no,19,NA,,,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
637,Green_Replacement.jpg,b,yes,20,1.36514652777,[-0.85980673 -7.81412592],in food key,2019_Apr_02_1103,60.1010593505,Inhibition_Task,3,A031-Y S3 T20,31,NA
638,Pink_Replacement.jpg,a,no,0,6.17846276611,[-1.54259444 -6.44855051],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
639,Pink_Replacement.jpg,a,no,0,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
640,Green_Replacement.jpg,b,yes,1,5.93305059616,[-0.40461493 -7.43479941],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
641,Green_Replacement.jpg,b,yes,1,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
642,Pink_Replacement.jpg,a,no,2,3.30909544742,[-0.12644217 -6.44855051],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
643,Pink_Replacement.jpg,a,no,2,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
644,Green_Replacement.jpg,b,yes,3,1.3721929125,[-2.0483631  -4.80480234],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
645,Green_Replacement.jpg,b,yes,3,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
646,Pink_Replacement.jpg,a,no,4,2.06137416232,[ 0.20230747 -5.46230161],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
647,Pink_Replacement.jpg,a,no,4,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
648,Green_Replacement.jpg,b,yes,5,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
649,Green_Replacement.jpg,b,yes,6,2.39650987391,[-2.70586237 -5.68989751],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
650,Green_Replacement.jpg,b,yes,6,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
651,Pink_Replacement.jpg,a,no,7,3.24500129069,[-1.5931713  -6.44855051],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
652,Pink_Replacement.jpg,a,no,7,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
653,Green_Replacement.jpg,b,yes,8,4.09278145549,[ 0.73336457 -6.54970425],in food key,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
654,Green_Replacement.jpg,b,yes,8,NA,,,2019_Apr_03_1123,62.6225395703,Inhibition_Task,4,A031-Y S4 T41,31,NA
