Date,FocalBirdID,TimeStamp,Behavior,NonFocalBirdID,BehavType,OutcomeFocalBird,GroupSize,Sex,Site,Notes
2020-05-25,Pavo,12:46:06,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:46:21,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:47:07,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:47:21,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:47:25,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:47:27,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:47:37,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:47:58,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:48:04,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:48:20,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:48:35,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:48:44,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:49:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:49:23,solicitation male,unknown adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:49:50,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-05-25,Pavo,12:50:05,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-25,Pavo,12:50:41,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:07:33,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:07:39,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:07:55,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:08:07,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:08:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:08:33,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:08:58,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:09:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:10:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:11:04,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:12:33,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:13:32,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:14:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:14:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:15:16,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:15:48,ruff out,NA,aggressive,Win,1,M,AZ,
2020-06-21,Pavo,14:17:33,ruff out,NA,aggressive,Win,1,M,AZ,
2019-08-01,Pepino,8:23:11,head-up,NA,aggressive,Win,2,M,AZ,
2019-08-01,Pepino,8:23:27,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:23:50,proximity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:24:00,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:25:11,head-up,NA,aggressive,Win,2,M,AZ,
2019-08-01,Pepino,8:26:35,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:28:31,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:30:18,proximity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:33:21,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:33:55,proximity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:34:00,head-up,unbanded juvenile,aggressive,Win,2,M,AZ,
2019-08-01,Pepino,8:35:37,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:35:43,proximity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:35:50,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:36:47,proximity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-01,Pepino,8:36:51,head-up,unbanded juvenile,aggressive,Win,2,M,AZ,
2019-08-01,Pepino,8:36:56,head-up,unbanded juvenile,aggressive,Win,2,M,AZ,
2019-08-01,Pepino,8:37:00,vicinity,unbanded juvenile,affiliative,NA,2,M,AZ,
2019-08-26,Pepino,7:27:21,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:29:56,proximity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:32:42,fight or chase,unbanded adult female,aggressive,Win,1,M,AZ,
2019-08-26,Pepino,7:40:18,vicinity,Sincronizada,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:40:51,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:40:57,vicinity,unbanded juvenile,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:41:06,vicinity,unbanded juvenile,affiliative,NA,1,M,AZ,
2019-08-26,Pepino,7:41:19,vicinity,Naranja,affiliative,NA,1,M,AZ,
2019-09-17,Pepino,8:30:49,vicinity,unbanded adult female,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:30:54,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:32:23,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:33:56,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:36:21,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:36:54,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:37:27,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:38:10,vicinity,unbanded adult female,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:40:43,vicinity,unknown female,affiliative,NA,3,M,AZ,
2019-09-17,Pepino,8:43:38,vicinity,unbanded juvenile,affiliative,NA,3,M,AZ,
2019-11-26,Pepino,12:18:18,vicinity,Fideo,affiliative,NA,2,M,AZ,
2019-11-26,Pepino,12:18:27,vicinity,unbanded adult female,affiliative,NA,2,M,AZ,
2019-11-26,Pepino,12:18:42,vicinity,unbanded adult male,affiliative,NA,2,M,AZ,
2019-11-26,Pepino,12:18:48,head-up,NA,aggressive,Win,2,M,AZ,
2019-11-26,Pepino,12:19:28,head-up,NA,aggressive,Win,2,M,AZ,
2019-11-26,Pepino,12:19:35,head-up,NA,aggressive,Win,2,M,AZ,
2019-11-26,Pepino,12:19:45,head-up,NA,aggressive,Win,2,M,AZ,
2019-11-26,Pepino,12:20:10,head-up,Fideo,aggressive,Lose,2,M,AZ,
2019-11-26,Pepino,12:21:02,proximity,unbanded adult female,affiliative,NA,2,M,AZ,added proximity before displace
2019-11-26,Pepino,12:21:03,displace,unbanded adult female,aggressive,Win,2,M,AZ,
2019-11-26,Pepino,12:21:57,vicinity,unbanded adult female,affiliative,NA,2,M,AZ,
2019-11-26,Pepino,12:26:49,fight or chase,unbanded adult female,aggressive,Lose,2,M,AZ,
2019-11-26,Pepino,12:26:59,vicinity,unbanded adult female,affiliative,NA,2,M,AZ,
2020-01-15,Pepino,11:06:51,vicinity,unbanded adult male,affiliative,NA,6,M,AZ,
2020-01-15,Pepino,11:07:54,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:08:03,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:08:30,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:08:48,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:09:57,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:10:11,head-up,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:10:49,vicinity,unknown adult male,affiliative,NA,6,M,AZ,
2020-01-15,Pepino,11:13:16,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:15:09,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:15:35,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:15:49,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:16:45,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:18:36,vicinity,unbanded adult male,affiliative,NA,6,M,AZ,
2020-01-15,Pepino,11:19:18,head-up,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:19:25,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:19:46,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:19:58,ruff out,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:20:28,vicinity,unbanded adult male,affiliative,NA,6,M,AZ,
2020-01-15,Pepino,11:20:50,head-up,NA,aggressive,Win,6,M,AZ,
2020-01-15,Pepino,11:21:34,proximity,unbanded adult male,affiliative,NA,6,M,AZ,added proximity before displace
2020-01-15,Pepino,11:21:35,displace,unbanded adult male,aggressive,Win,6,M,AZ,
2020-02-13,Pepino,9:24:22,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:24:35,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:24:42,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:24:55,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:25:02,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:25:15,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:25:27,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:25:51,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:26:11,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:26:22,ruff out,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:28:21,vicinity,unbanded adult female,affiliative,NA,2,M,AZ,
2020-02-13,Pepino,9:28:29,proximity,unbanded adult female,affiliative,NA,2,M,AZ,added proximity before displace
2020-02-13,Pepino,9:28:30,displace,unbanded adult female,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:29:35,vicinity,unbanded adult male,affiliative,NA,2,M,AZ,
2020-02-13,Pepino,9:32:23,proximity,unknown adult male,affiliative,NA,2,M,AZ,added proximity before displace
2020-02-13,Pepino,9:32:24,displace,unknown adult male,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:32:33,head-up,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:32:41,vicinity,unknown adult male,affiliative,NA,2,M,AZ,
2020-02-13,Pepino,9:32:43,head-up,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:32:47,vicinity,unknown adult female,affiliative,NA,2,M,AZ,
2020-02-13,Pepino,9:33:01,head-up,NA,aggressive,Win,2,M,AZ,
2020-02-13,Pepino,9:33:23,head-up,NA,aggressive,Win,2,M,AZ,
2020-04-01,Pepino,13:11:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:12:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:12:46,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:12:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:15,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:37,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:46,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:13:58,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:14:03,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:14:10,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:14:22,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:14:35,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:14:43,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:15:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:16:06,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:16:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:16:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:16:57,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:17:34,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:17:58,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:18:24,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:18:37,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:18:44,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-01,Pepino,13:21:06,ruff out,NA,aggressive,Win,1,M,AZ,
2020-05-27,Pepino,14:11:45,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:11:52,vicinity,unbanded adult female,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:12:27,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:13:25,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:13:48,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:14:15,vicinity,unknown adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:14:44,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:14:49,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:15:28,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:15:34,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:15:43,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:15:46,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:21,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:25,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:31,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:35,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:41,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:42,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:52,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:16:56,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:04,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:13,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:17,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:32,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:33,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:36,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:40,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:17:47,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:18:09,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:18:20,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:18:35,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:20:19,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:20:24,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:20:27,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:18,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:21:23,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:34,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:36,ruff out,NA,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:52,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:56,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:21:59,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:22:24,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:22:30,fight or chase,unknown adult male,aggressive,Lose,3,M,AZ,
2020-05-27,Pepino,14:22:33,vicinity,unbanded adult male,affiliative,NA,3,M,AZ,
2020-05-27,Pepino,14:22:51,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:22:57,fight or chase,unbanded adult male,aggressive,Lose,3,M,AZ,
2020-05-27,Pepino,14:23:10,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:23:16,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:23:18,head-up,unbanded adult male,aggressive,Lose,3,M,AZ,
2020-05-27,Pepino,14:23:30,head-up,unbanded adult male,aggressive,Lose,3,M,AZ,
2020-05-27,Pepino,14:23:57,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:04,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:07,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:10,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:13,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:18,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:25,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:29,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:34,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-05-27,Pepino,14:24:39,head-up,unbanded adult male,aggressive,Lose,3,M,AZ,
2020-05-27,Pepino,14:24:44,head-up,unbanded adult male,aggressive,Win,3,M,AZ,
2020-03-18,Pernil,10:29:38,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:29:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:30:03,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:31:18,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:31:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:32:37,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:32:54,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:33:25,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:34:47,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:35:28,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:36:02,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:36:13,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:36:28,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:36:41,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:36:55,ruff out,NA,aggressive,Win,1,M,AZ,
2020-03-18,Pernil,10:37:17,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:17:35,vicinity,unbanded adult male,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:17:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:18:39,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:18:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:18:55,solicitation male,NA,affiliative,NA,1,M,AZ,unknown individual
2020-04-08,Pernil,15:18:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:19:07,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:19:25,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:19:42,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:19:52,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:20:03,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:20:11,solicitation male,NA,affiliative,NA,1,M,AZ,unknown individual
2020-04-08,Pernil,15:20:23,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:20:33,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:20:59,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:21:36,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:21:40,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:21:46,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:21:55,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:21:58,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:06,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:25,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:29,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:38,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:41,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:43,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:22:48,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:23:00,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:23:11,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:23:20,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:23:23,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:23:39,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:23:50,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:23:56,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:11,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:15,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:27,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:35,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:38,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:24:44,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:24:56,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:04,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:10,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:25:22,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:25,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:32,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:25:41,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:54,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:57,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:25:59,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:26:11,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:26:18,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:26:20,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:26:25,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:26:30,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:26:32,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:26:38,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:26:41,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:26:46,vicinity,unknown adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:26:53,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:27:02,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:27:05,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:27:30,solicitation male,unbanded adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:27:33,vicinity,unbanded adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:27:36,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:27:54,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:28:17,head-up,NA,aggressive,Win,1,M,AZ,unknown individual
2020-04-08,Pernil,15:28:25,ruff out,NA,aggressive,Win,1,M,AZ,
2020-04-08,Pernil,15:28:52,solicitation male,unbanded adult female,affiliative,NA,1,M,AZ,
2020-04-08,Pernil,15:29:01,solicitation male,unbanded adult female,affiliative,NA,1,M,AZ,
2020-05-05,Pernil,11:51:23,ruff out,NA,aggressive,Win,2,M,AZ,
2020-05-05,Pernil,11:52:03,ruff out,NA,aggressive,Win,2,M,AZ,
2020-05-05,Pernil,11:52:25,ruff out,NA,aggressive,Win,2,M,AZ,
2020-05-05,Pernil,11:53:25,ruff out,NA,aggressive,Win,2,M,AZ,
2020-05-05,Pernil,11:53:33,ruff out,NA,aggressive,Win,2,M,AZ,
2020-05-05,Pernil,11:53:43,ruff out,NA,aggressive,Win,2,M,AZ,
