"","MothersID","DayofYear","NestID","Interval","Fate","MalesIDinTerritory","Year","DayofYear2","FatScore","Experimenter","Body","Body2","Fatbin","Aviary"
"463","Palomita",19140,"AN045",8,0,"Nacho","2019",-2.26699985193191,NA,"LB",89.2756481558303,-0.603534852777669,NA,"no"
"466","Pozole",19120,"AN048",5,1,"UB","2019",-2.32194621392109,0,"KM",100.094803971065,0.768371214195749,0,"no"
"467","Pozole",20104,"AN004",3,1,"UB","2020",0.381414795946687,0,"KM",100.094803971065,0.768371214195749,0,"no"
"468","Pozole",20097,"AN004",4,1,"UB","2020",0.362183569250473,0,"KM",100.094803971065,0.768371214195749,0,"no"
"469","Pozole",20099,"AN004",2,1,"UB","2020",0.367678205449391,0,"KM",100.094803971065,0.768371214195749,0,"no"
"470","Pozole",20101,"AN004",1,1,"UB","2020",0.373172841648309,0,"KM",100.094803971065,0.768371214195749,0,"no"
"471","Pozole",20169,"AN075",2,1,"Diablo","2020",0.55999047241153,0,"KM",100.094803971065,0.768371214195749,0,"no"
"472","Pozole",20174,"AN075",5,1,"Diablo","2020",0.573727062908825,0,"KM",100.094803971065,0.768371214195749,0,"no"
"473","Pozole",20100,"AN004",1,1,"UB","2020",0.37042552354885,0,"KM",100.094803971065,0.768371214195749,0,"no"
"474","Pozole",20092,"AN004",1,1,"UB","2020",0.348446978753177,0,"KM",100.094803971065,0.768371214195749,0,"no"
"475","Pozole",20127,"AN004",2,0,"UB","2020",0.444603112234246,0,"KM",100.094803971065,0.768371214195749,0,"no"
"476","Pozole",20120,"AN004",2,1,"UB","2020",0.425371885538033,0,"KM",100.094803971065,0.768371214195749,0,"no"
"477","Pozole",20123,"AN004",3,0,"UB","2020",0.43361383983641,0,"KM",100.094803971065,0.768371214195749,0,"no"
"478","Pozole",20167,"AN075",1,1,"Diablo","2020",0.554495836212611,0,"KM",100.094803971065,0.768371214195749,0,"no"
"479","Pozole",20176,"AN075",2,1,"Diablo","2020",0.579221699107744,0,"KM",100.094803971065,0.768371214195749,0,"no"
"480","Pozole",20162,"AN056",2,0,"UB","2020",0.540759245715316,0,"KM",100.094803971065,0.768371214195749,0,"no"
"481","Pozole",20165,"AN056",3,0,"UB","2020",0.549001200013693,0,"KM",100.094803971065,0.768371214195749,0,"no"
"484","Pozole",20090,"AN004",15,1,"UB","2020",0.342952342554259,0,"KM",100.094803971065,0.768371214195749,0,"no"
"485","Pozole",20093,"AN004",1,1,"UB","2020",0.351194296852636,0,"KM",100.094803971065,0.768371214195749,0,"no"
"486","Pozole",20106,"AN004",1,1,"UB","2020",0.386909432145605,0,"KM",100.094803971065,0.768371214195749,0,"no"
"487","Pozole",20125,"AN004",2,0,"UB","2020",0.439108476035328,0,"KM",100.094803971065,0.768371214195749,0,"no"
"488","Pozole",20160,"AN056",2,1,"UB","2020",0.535264609516398,0,"KM",100.094803971065,0.768371214195749,0,"no"
"490","Pozole",20154,"AN056",2,1,"UB","2020",0.518780700919643,0,"KM",100.094803971065,0.768371214195749,0,"no"
"491","Pozole",20091,"AN004",1,1,"UB","2020",0.345699660653718,0,"KM",100.094803971065,0.768371214195749,0,"no"
"492","Pozole",20166,"AN075",1,1,"Diablo","2020",0.551748518113152,0,"KM",100.094803971065,0.768371214195749,0,"no"
"493","Pozole",20108,"AN004",1,1,"UB","2020",0.392404068344523,0,"KM",100.094803971065,0.768371214195749,0,"no"
"494","Pozole",20105,"AN004",1,1,"UB","2020",0.384162114046146,0,"KM",100.094803971065,0.768371214195749,0,"no"
"495","Pozole",20156,"AN056",2,1,"UB","2020",0.524275337118561,0,"KM",100.094803971065,0.768371214195749,0,"no"
"496","Pozole",20107,"AN004",1,1,"UB","2020",0.389656750245064,0,"KM",100.094803971065,0.768371214195749,0,"no"
"497","Pozole",20158,"AN056",2,1,"UB","2020",0.529769973317479,0,"KM",100.094803971065,0.768371214195749,0,"no"
"498","Pozole",20118,"AN004",2,1,"UB","2020",0.419877249339114,0,"KM",100.094803971065,0.768371214195749,0,"no"
"499","Pozole",20152,"AN056",2,1,"UB","2020",0.513286064720725,0,"KM",100.094803971065,0.768371214195749,0,"no"
"500","Pozole",20116,"AN004",4,1,"UB","2020",0.414382613140196,0,"KM",100.094803971065,0.768371214195749,0,"no"
"501","Pozole",20178,"AN075",2,1,"Diablo","2020",0.584716335306662,0,"KM",100.094803971065,0.768371214195749,0,"no"
"502","Pozole",20112,"AN004",2,1,"UB","2020",0.40339334074236,0,"KM",100.094803971065,0.768371214195749,0,"no"
"503","Pozole",20110,"AN004",2,1,"UB","2020",0.397898704543441,0,"KM",100.094803971065,0.768371214195749,0,"no"
"504","Quesadilla",20091,"AN013",1,1,"UB","2020",0.345699660653718,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"505","Quesadilla",20090,"AN013",4,1,"UB","2020",0.342952342554259,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"506","Quesadilla",20107,"AN013",1,1,"UB","2020",0.389656750245064,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"507","Quesadilla",20116,"AN013",1,1,"UB","2020",0.414382613140196,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"509","Quesadilla",20106,"AN013",1,1,"UB","2020",0.386909432145605,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"510","Quesadilla",20101,"AN013",1,1,"UB","2020",0.373172841648309,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"511","Quesadilla",20104,"AN013",3,1,"UB","2020",0.381414795946687,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"512","Quesadilla",20097,"AN013",4,1,"UB","2020",0.362183569250473,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"513","Quesadilla",20111,"AN013",1,1,"UB","2020",0.400646022642901,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"514","Quesadilla",20092,"AN013",1,1,"UB","2020",0.348446978753177,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"515","Quesadilla",20093,"AN013",1,1,"UB","2020",0.351194296852636,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"516","Quesadilla",20113,"AN013",1,1,"UB","2020",0.406140658841819,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"517","Quesadilla",20117,"AN013",1,1,"UB","2020",0.417129931239655,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"518","Quesadilla",20118,"AN013",1,1,"UB","2020",0.419877249339114,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"519","Quesadilla",20112,"AN013",1,1,"UB","2020",0.40339334074236,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"520","Quesadilla",20110,"AN013",2,1,"UB","2020",0.397898704543441,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"521","Quesadilla",20105,"AN013",1,1,"UB","2020",0.384162114046146,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"522","Quesadilla",20099,"AN013",2,1,"UB","2020",0.367678205449391,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"523","Quesadilla",20100,"AN013",1,1,"UB","2020",0.37042552354885,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"524","Quesadilla",20115,"AN013",2,1,"UB","2020",0.411635295040737,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"525","Quesadilla",20108,"AN013",1,1,"UB","2020",0.392404068344523,NA,"LB",91.5479162664978,-0.315403462486995,NA,"no"
"527","Shakira",19165,"AN057",28,0,"Picante","2019",-2.19831689944543,0,"MF",82.5359827745711,-1.45814754010957,0,"no"
"529","Sincronizada",19129,"AN044",9,1,"UB","2019",-2.29722035102596,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"530","Sincronizada",20134,"AN044",2,1,"UB","2020",0.46383433893046,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"532","Sincronizada",20142,"AN044",2,1,"UB","2020",0.485812883726133,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"533","Sincronizada",19135,"AN044",6,1,"UB","2019",-2.2807364424292,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"534","Sincronizada",19140,"AN044",5,0,"UB","2019",-2.26699985193191,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"535","Sincronizada",20156,"AN044",2,1,"UB","2020",0.524275337118561,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"536","Sincronizada",20135,"AN044",1,1,"UB","2020",0.466581657029919,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"537","Sincronizada",20115,"AN035",3,1,"UB","2020",0.411635295040737,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"538","Sincronizada",20136,"AN044",1,1,"UB","2020",0.469328975129379,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"539","Sincronizada",20138,"AN044",2,1,"UB","2020",0.474823611328297,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"541","Sincronizada",20143,"AN044",1,1,"UB","2020",0.488560201825592,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"542","Sincronizada",20152,"AN044",2,1,"UB","2020",0.513286064720725,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"543","Sincronizada",20154,"AN044",2,1,"UB","2020",0.518780700919643,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"544","Sincronizada",20140,"AN044",2,1,"UB","2020",0.480318247527215,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"545","Sincronizada",20132,"AN044",2,1,"UB","2020",0.458339702731542,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"547","Sincronizada",20158,"AN044",2,1,"UB","2020",0.529769973317479,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"548","Sincronizada",20130,"AN044",2,1,"UB","2020",0.452845066532624,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"549","Sincronizada",20118,"AN035",2,1,"UB","2020",0.419877249339114,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"550","Sincronizada",20120,"AN035",2,1,"UB","2020",0.425371885538033,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"551","Sincronizada",20123,"AN035",3,1,"UB","2020",0.43361383983641,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"552","Sincronizada",20116,"AN035",1,1,"UB","2020",0.414382613140196,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"553","Sincronizada",20145,"AN044",2,1,"UB","2020",0.494054838024511,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"554","Sincronizada",20148,"AN044",3,1,"UB","2020",0.502296792322888,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"555","Sincronizada",20150,"AN044",2,1,"UB","2020",0.507791428521806,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"556","Sincronizada",19155,"AN064",5,1,"UB","2019",-2.22579008044002,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"558","Sincronizada",20128,"AN044",1,1,"UB","2020",0.447350430333706,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"559","Sincronizada",20162,"AN044",2,1,"UB","2020",0.540759245715316,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"560","Sincronizada",20165,"AN044",3,1,"UB","2020",0.549001200013693,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"561","Sincronizada",19162,"AN064",7,1,"UB","2019",-2.20655885374381,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"562","Sincronizada",20160,"AN044",2,1,"UB","2020",0.535264609516398,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"563","Sincronizada",19184,"AN064",7,0,"UB","2019",-2.14611785555571,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"564","Sincronizada",20176,"AN044",2,1,"UB","2020",0.579221699107744,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"565","Sincronizada",20125,"AN035",2,1,"UB","2020",0.439108476035328,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"566","Sincronizada",19177,"AN064",3,1,"UB","2019",-2.16534908225192,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"567","Sincronizada",19168,"AN064",6,1,"UB","2019",-2.19007494514705,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"568","Sincronizada",20127,"AN035",2,0,"UB","2020",0.444603112234246,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"569","Sincronizada",19169,"AN064",1,1,"UB","2019",-2.18732762704759,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"570","Sincronizada",20167,"AN044",2,1,"UB","2020",0.554495836212611,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"571","Sincronizada",20169,"AN044",2,1,"UB","2020",0.55999047241153,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"572","Sincronizada",19174,"AN064",2,1,"UB","2019",-2.1735910365503,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"573","Sincronizada",20174,"AN044",5,1,"UB","2020",0.573727062908825,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"574","Sincronizada",19170,"AN064",1,1,"UB","2019",-2.18458030894814,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"575","Sincronizada",19172,"AN064",2,1,"UB","2019",-2.17908567274922,NA,"LB",105.150097100917,1.40939972266837,NA,"no"
"576","Sofrita",20104,"AN005",3,0,"Diablo","2020",0.381414795946687,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"577","Sofrita",20106,"AN005",1,0,"Diablo","2020",0.386909432145605,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"578","Sofrita",20107,"AN005",1,0,"Diablo","2020",0.389656750245064,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"579","Sofrita",20101,"AN005",1,0,"Diablo","2020",0.373172841648309,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"580","Sofrita",20097,"AN005",4,0,"Diablo","2020",0.362183569250473,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"582","Sofrita",20110,"AN005",2,0,"Diablo","2020",0.397898704543441,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"583","Sofrita",20099,"AN005",2,0,"Diablo","2020",0.367678205449391,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"584","Sofrita",20108,"AN005",1,0,"Diablo","2020",0.392404068344523,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"585","Sofrita",20105,"AN005",1,0,"Diablo","2020",0.384162114046146,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"586","Sofrita",20100,"AN005",1,0,"Diablo","2020",0.37042552354885,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"587","Sofrita",20093,"AN005",16,0,"Diablo","2020",0.351194296852636,0,"MF",98.9352545031908,0.621336364425658,0,"no"
"588","Tapa",19164,"AN056",1,1,"UB","2019",-2.20106421754489,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"589","Tapa",19165,"AN056",1,1,"UB","2019",-2.19831689944543,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"590","Tapa",19142,"AN056",2,1,"UB","2019",-2.26150521573299,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"591","Tapa",19148,"AN056",1,1,"UB","2019",-2.24502130713624,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"592","Tapa",19151,"AN056",3,1,"UB","2019",-2.23677935283786,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"593","Tapa",19140,"AN056",4,1,"UB","2019",-2.26699985193191,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"594","Tapa",19154,"AN056",3,1,"UB","2019",-2.22853739853948,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"595","Tapa",19144,"AN056",1,1,"UB","2019",-2.25601057953407,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"597","Tapa",19147,"AN056",1,1,"UB","2019",-2.24776862523569,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"598","Tapa",19170,"AN056",2,0,"UB","2019",-2.18458030894814,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"599","Tapa",19155,"AN056",1,1,"UB","2019",-2.22579008044002,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"600","Tapa",19146,"AN056",2,1,"UB","2019",-2.25051594333515,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"601","Tapa",19168,"AN056",3,1,"UB","2019",-2.19007494514705,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"603","Tapa",19158,"AN056",2,1,"UB","2019",-2.21754812614164,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"604","Tapa",19163,"AN056",1,1,"UB","2019",-2.20381153564435,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"605","Tapa",19172,"AN056",1,0,"UB","2019",-2.17908567274922,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"606","Tapa",19162,"AN056",4,1,"UB","2019",-2.20655885374381,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"607","Tapa",19143,"AN056",1,1,"UB","2019",-2.25875789763353,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"608","Tapa",19171,"AN056",1,0,"UB","2019",-2.18183299084868,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"609","Tapa",19156,"AN056",1,1,"UB","2019",-2.22304276234056,1,"LB",89.0209112810157,-0.635836362249216,1,"yes"
"610","Torta",20164,"AN063",3,1,"UB","2020",0.546253881914234,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"611","Torta",20166,"AN063",2,1,"UB","2020",0.551748518113152,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"612","Torta",20161,"AN063",2,1,"UB","2020",0.538011927615857,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"613","Torta",20175,"AN063",5,1,"UB","2020",0.576474381008284,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"614","Torta",20177,"AN063",2,1,"UB","2020",0.581969017207203,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"615","Torta",20168,"AN063",2,1,"UB","2020",0.55724315431207,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"616","Torta",20170,"AN063",2,1,"UB","2020",0.562737790510989,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"618","Torta",20155,"AN063",2,1,"UB","2020",0.521528019019102,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"619","Torta",20157,"AN063",2,1,"UB","2020",0.52702265521802,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"620","Torta",20159,"AN063",2,1,"UB","2020",0.532517291416938,1,"MF",89.1479652775959,-0.619725479688849,1,"no"
"622","Tortilla",19154,"AN041",3,1,"UB","2019",-2.22853739853948,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"623","Tortilla",19163,"AN041",9,1,"UB","2019",-2.20381153564435,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"624","Tortilla",20119,"AN032",1,1,"UB","2020",0.422624567438573,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"625","Tortilla",20121,"AN032",2,1,"UB","2020",0.428119203637492,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"626","Tortilla",20126,"AN032",1,1,"UB","2020",0.441855794134787,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"627","Tortilla",20107,"AN032",1,1,"UB","2020",0.389656750245064,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"628","Tortilla",20110,"AN032",3,1,"UB","2020",0.397898704543441,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"629","Tortilla",20111,"AN032",1,1,"UB","2020",0.400646022642901,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"630","Tortilla",20176,"AN065",2,1,"UB","2020",0.579221699107744,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"631","Tortilla",19144,"AN041",53,1,"UB","2019",-2.25601057953407,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"632","Tortilla",19151,"AN041",7,1,"UB","2019",-2.23677935283786,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"633","Tortilla",20127,"AN032",1,1,"Fideo","2020",0.444603112234246,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"634","Tortilla",20128,"AN032",1,1,"Fideo","2020",0.447350430333706,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"635","Tortilla",20122,"AN032",1,1,"UB","2020",0.430866521736951,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"636","Tortilla",20125,"AN032",3,1,"UB","2020",0.439108476035328,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"637","Tortilla",19203,"AN041",5,1,"UB","2019",-2.09391881166598,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"638","Tortilla",19205,"AN041",2,1,"UB","2019",-2.08842417546707,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"639","Tortilla",20164,"AN065",2,1,"UB","2020",0.546253881914234,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"640","Tortilla",19198,"AN041",35,1,"UB","2019",-2.10765540216328,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"641","Tortilla",20118,"AN032",2,1,"UB","2020",0.419877249339114,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"642","Tortilla",20167,"AN065",2,1,"UB","2020",0.554495836212611,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"643","Tortilla",20174,"AN065",5,1,"UB","2020",0.573727062908825,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"645","Tortilla",20165,"AN065",1,1,"UB","2020",0.549001200013693,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"646","Tortilla",20162,"AN065",2,1,"UB","2020",0.540759245715316,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"648","Tortilla",20129,"AN032",1,1,"Fideo","2020",0.450097748433165,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"649","Tortilla",20116,"AN032",1,1,"UB","2020",0.414382613140196,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"650","Tortilla",20169,"AN065",2,1,"UB","2020",0.55999047241153,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"651","Tortilla",20115,"AN032",1,1,"UB","2020",0.411635295040737,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"652","Tortilla",20159,"AN065",2,1,"UB","2020",0.532517291416938,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"653","Tortilla",20113,"AN032",2,1,"UB","2020",0.406140658841819,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"654","Tortilla",20114,"AN032",1,1,"UB","2020",0.408887976941278,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"655","Tortilla",20160,"AN065",1,1,"UB","2020",0.535264609516398,NA,"LB",95.0658155319104,0.130678230728387,NA,"no"
"656","Tostada",19192,"AN068",3,1,"UB","2019",-2.12413931076003,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"657","Tostada",20127,"AN014",4,1,"UB","2020",0.444603112234246,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"658","Tostada",20123,"AN014",1,1,"UB","2020",0.43361383983641,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"660","Tostada",20097,"AN014",4,1,"UB","2020",0.362183569250473,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"662","Tostada",19195,"AN068",3,0,"UB","2019",-2.11589735646166,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"663","Tostada",20174,"AN077",5,1,"UB","2020",0.573727062908825,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"664","Tostada",20093,"AN014",1,1,"UB","2020",0.351194296852636,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"665","Tostada",20122,"AN014",2,1,"UB","2020",0.430866521736951,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"666","Tostada",19189,"AN068",5,1,"UB","2019",-2.13238126505841,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"667","Tostada",20101,"AN014",1,1,"UB","2020",0.373172841648309,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"668","Tostada",20099,"AN014",2,1,"UB","2020",0.367678205449391,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"669","Tostada",20120,"AN014",2,1,"UB","2020",0.425371885538033,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"670","Tostada",19184,"AN068",12,1,"UB","2019",-2.14611785555571,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"671","Tostada",20110,"AN014",2,1,"UB","2020",0.397898704543441,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"672","Tostada",20169,"AN077",2,1,"UB","2020",0.55999047241153,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"673","Tostada",20118,"AN014",2,1,"UB","2020",0.419877249339114,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"674","Tostada",20105,"AN014",1,1,"UB","2020",0.384162114046146,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"675","Tostada",20100,"AN014",1,1,"UB","2020",0.37042552354885,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"677","Tostada",20104,"AN014",3,1,"UB","2020",0.381414795946687,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"678","Tostada",20092,"AN014",1,1,"UB","2020",0.348446978753177,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"679","Tostada",20176,"AN077",2,1,"UB","2020",0.579221699107744,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"680","Tostada",20178,"AN077",2,1,"UB","2020",0.584716335306662,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"681","Tostada",20108,"AN014",1,1,"UB","2020",0.392404068344523,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"682","Tostada",19170,"AN068",7,1,"UB","2019",-2.18458030894814,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"683","Tostada",19172,"AN068",2,1,"UB","2019",-2.17908567274922,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"684","Tostada",20116,"AN014",4,1,"UB","2020",0.414382613140196,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"685","Tostada",20112,"AN014",2,1,"UB","2020",0.40339334074236,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"686","Tostada",20091,"AN014",1,1,"UB","2020",0.345699660653718,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"687","Tostada",19163,"AN068",7,1,"UB","2019",-2.20381153564435,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"688","Tostada",19156,"AN068",6,1,"UB","2019",-2.22304276234056,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"690","Tostada",20167,"AN077",2,1,"UB","2020",0.554495836212611,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"691","Tostada",20106,"AN014",1,1,"UB","2020",0.386909432145605,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"692","Tostada",20107,"AN014",1,1,"UB","2020",0.389656750245064,NA,"LB",99.3377391770807,0.672372801593512,NA,"no"
"693","Tripa",20098,"AN018",1,1,"Picante","2020",0.364930887349932,2,"KM",111.049775462765,2.15749917479151,1,"no"
"694","Tripa",20144,"AN050",1,1,"UB","2020",0.491307519925052,2,"KM",111.049775462765,2.15749917479151,1,"no"
"695","Tripa",20097,"AN018",4,1,"Picante","2020",0.362183569250473,2,"KM",111.049775462765,2.15749917479151,1,"no"
"696","Tripa",20143,"AN050",2,1,"UB","2020",0.488560201825592,2,"KM",111.049775462765,2.15749917479151,1,"no"
"697","Tripa",20093,"AN018",1,1,"Picante","2020",0.351194296852636,2,"KM",111.049775462765,2.15749917479151,1,"no"
