CodingDate,VideoCoder,VideoFileName,TrialDate,Experimenter,BirdID,Test,AviaryOrWild,Condition,Time,IndicatedTrial,LatencyFirstLandingOnFloor,LatencyFirstTimeWithin20cmOfObject,LatencyFirstTouchToFood,LatencyFirstTouchToApparatus,ApproachedFirst,TotalDurationNear<20cm,TotalDurationFar>20cm,TotalDurationOutOfView,ClosestDistanceToApparatus,TrialDuration,TotalTouchesToApparatus,MotorActionsUsed,TotalNumberMotorActionsUsedForThisBirdInThisExperiment,Notes
2020-03-03,AJB,A068YS 2019-12-18 Boldness Time2 C3 T3,2019-12-18,MM,A068YS,Boldness,Aviary,C3,2,3,2.80,n/a,3.60,n/a,n/a,n/a,n/a,n/a,n/a,305.40,n/a,n/a,0,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-13 Boldness Time1 C1 T1,2019-10-13,KM,A070KP,Boldness,Aviary,C1,1,1,2.00,n/a,6.80,n/a,n/a,n/a,n/a,n/a,n/a,309.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-13 Boldness Time1 C1 T2,2019-10-13,KM,A070KP,Boldness,Aviary,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,900.80,OutOfView,900.80,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-10-13 Boldness Time1 C1 T3,2019-10-13,KM,A070KP,Boldness,Aviary,C1,1,3,0.00,n/a,2.40,n/a,n/a,n/a,n/a,n/a,n/a,300.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-11 Boldness Time1 C2 T1-T3,2019-10-11,MM,A070KP,Boldness,Aviary,C2,1,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,312.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-11 Boldness Time1 C2 T1-T3,2019-10-11,MM,A070KP,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,1.00,911.20,Far,912.00,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-10-11 Boldness Time1 C2 T1-T3,2019-10-11,MM,A070KP,Boldness,Aviary,C2,1,3,12.80,n/a,15.40,n/a,n/a,n/a,n/a,n/a,n/a,311.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-14 Boldness Time1 C3 T1-T3,2019-10-14,MM,A070KP,Boldness,Aviary,C3,1,1,0.80,n/a,4.20,n/a,n/a,n/a,n/a,n/a,n/a,329.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-10-14 Boldness Time1 C3 T1-T3,2019-10-14,MM,A070KP,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,923.20,OutOfView,923.20,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-10-14 Boldness Time1 C3 T1-T3,2019-10-14,MM,A070KP,Boldness,Aviary,C3,1,3,77.80,n/a,81.40,n/a,n/a,n/a,n/a,n/a,n/a,333.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-19 Boldness Time2 C1 T1,2019-11-19,MM,A070KP,Boldness,Aviary,C1,2,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,354.60,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-19 Boldness Time2 C1 T2,2019-11-19,MM,A070KP,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,916.20,OutOfView,916.20,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-11-19 Boldness Time2 C1 T3,2019-11-19,MM,A070KP,Boldness,Aviary,C1,2,3,15.00,n/a,18.60,n/a,n/a,n/a,n/a,n/a,n/a,311.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-18 Boldness Time2 C2 T1,2019-11-18,MM,A070KP,Boldness,Aviary,C2,2,1,8.60,n/a,10.60,n/a,n/a,n/a,n/a,n/a,n/a,319.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-18 Boldness Time2 C2 T2,2019-11-18,MM,A070KP,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,913.00,OutOfView,913.00,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-11-18 Boldness Time2 C2 T3,2019-11-18,MM,A070KP,Boldness,Aviary,C2,2,3,84.00,n/a,87.20,n/a,n/a,n/a,n/a,n/a,n/a,310.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-20 Boldness Time2 C3 T1,2019-11-20,MM,A070KP,Boldness,Aviary,C3,2,1,6.80,n/a,8.60,n/a,n/a,n/a,n/a,n/a,n/a,330.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-04,AJB,A070KP 2019-11-20 Boldness Time2 C3 T2,2019-11-20,MM,A070KP,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,927.00,OutOfView,927.00,n/a,n/a,n/a,
2020-03-04,AJB,A070KP 2019-11-20 Boldness Time2 C3 T3,2019-11-20,MM,A070KP,Boldness,Aviary,C3,2,3,7.40,n/a,9.80,n/a,n/a,n/a,n/a,n/a,n/a,314.00,n/a,n/a,0,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-28 Boldness Time1 C1 T1-T3,2019-10-28,MM,A073OL,Boldness,Aviary,C1,1,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,421.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-28 Boldness Time1 C1 T1-T3,2019-10-28,MM,A073OL,Boldness,Aviary,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,935.20,OutOfView,935.20,n/a,n/a,n/a,
2020-03-08,AJB,A073OL 2019-10-28 Boldness Time1 C1 T1-T3,2019-10-28,MM,A073OL,Boldness,Aviary,C1,1,3,2.80,n/a,7.40,n/a,n/a,n/a,n/a,n/a,n/a,315.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-29 Boldness Time1 C2 T1-T3,2019-10-29,MM,A073OL,Boldness,Aviary,C2,1,1,1.40,n/a,2.80,n/a,n/a,n/a,n/a,n/a,n/a,408.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-29 Boldness Time1 C2 T1-T3,2019-10-29,MM,A073OL,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,917.80,OutOfView,917.80,n/a,n/a,n/a,
2020-03-08,AJB,A073OL 2019-10-29 Boldness Time1 C2 T1-T3,2019-10-29,MM,A073OL,Boldness,Aviary,C2,1,3,3.40,n/a,10.60,n/a,n/a,n/a,n/a,n/a,n/a,307.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-30 Boldness Time1 C3 T1-T3,2019-10-30,MM,A073OL,Boldness,Aviary,C3,1,1,0.00,n/a,0.80,n/a,n/a,n/a,n/a,n/a,n/a,398.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-10-30 Boldness Time1 C3 T1-T3,2019-10-30,MM,A073OL,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,921.20,OutOfView,921.20,n/a,n/a,n/a,
2020-03-08,AJB,A073OL 2019-10-30 Boldness Time1 C3 T1-T3,2019-10-30,MM,A073OL,Boldness,Aviary,C3,1,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,1794.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-03 Boldness Time2 C1 T1,2019-12-03,MM,A073OL,Boldness,Aviary,C1,2,1,0.01,n/a,0.01,n/a,n/a,n/a,n/a,n/a,n/a,357.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-03 Boldness Time2 C1 T2,2019-12-03,MM,A073OL,Boldness,Aviary,C1,2,2,8.60,n/a,n/a,n/a,n/a,n/a,67.20,839.40,Far,906.40,n/a,n/a,n/a,
2020-03-08,AJB,A073OL 2019-12-03 Boldness Time2 C1 T3,2019-12-03,MM,A073OL,Boldness,Aviary,C1,2,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,329.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-02 Boldness Time2 C2 T1,2019-12-02,MM,A073OL,Boldness,Aviary,C2,2,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,351.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-02 Boldness Time2 C2 T2,2019-12-02,MM,A073OL,Boldness,Aviary,C2,2,2,0.20,78.00,191.20,106.40,Object,64.20,716.40,141.00,Touch,921.60,6,"PeckHorz, PeckVert",n/a,
2020-03-08,AJB,A073OL 2019-12-02 Boldness Time2 C2 T3,2019-12-02,MM,A073OL,Boldness,Aviary,C2,2,3,0.40,n/a,1.20,n/a,n/a,n/a,n/a,n/a,n/a,346.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-1 Boldness Time2 C3 T1,2019-12-01,KM,A073OL,Boldness,Aviary,C3,2,1,0.00,n/a,0.20,n/a,n/a,n/a,n/a,n/a,n/a,301.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2020-03-08,AJB,A073OL 2019-12-1 Boldness Time2 C3 T2,2019-12-01,KM,A073OL,Boldness,Aviary,C3,2,2,19.00,37.00,37.00,352.80,Object,152.60,409.40,37.80,Touch,599.40,9,"PullHorz, GrabHorz, PushHorz, PullVert",n/a,
2020-03-08,AJB,A073OL 2019-12-1 Boldness Time2 C3 T3,2019-12-01,KM,A073OL,Boldness,Aviary,C3,2,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,324.80,n/a,n/a,6,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-11-26 Boldness Time1 C1 T1 (C listed wrong on whiteboard),2019-11-26,MM,A075Y,Boldness,Aviary,C1,1,1,1.2,n/a,1.4,n/a,n/a,n/a,n/a,n/a,n/a,333.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-11-26 Boldness Time1 C1 T2,2019-11-26,MM,A075Y,Boldness,Aviary,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,917.8,OutOfView,917.8,n/a,n/a,n/a,
2021-03-10,AJB,A075Y- 2019-11-26 Boldness Time1 C1 T3,2019-11-26,MM,A075Y,Boldness,Aviary,C1,1,3,3.6,n/a,4.4,n/a,n/a,n/a,n/a,n/a,n/a,303.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-11-24 Boldness Time1 C2 T1,2019-11-24,MM,A075Y,Boldness,Aviary,C2,1,1,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,352.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-11-24 Boldness Time1 C2 T2,2019-11-24,MM,A075Y,Boldness,Aviary,C2,1,2,41.4,313.14,313.80,360.2,Object,10.2,604,296.2,Touch,910.2,5,PeckHorz,n/a,
2021-03-10,AJB,A075Y- 2019-11-24 Boldness Time1 C2 T3,2019-11-24,MM,A075Y,Boldness,Aviary,C2,1,3,1,n/a,1.2,n/a,n/a,n/a,n/a,n/a,n/a,475.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-11-25 Boldness Time1 C3 T1,2019-11-25,MM,A075Y,Boldness,Aviary,C3,1,1,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,379.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2019-22-25 Boldness Time1 C3 T2,2019-11-25,MM,A075Y,Boldness,Aviary,C3,1,2,346,n/a,n/a,n/a,Food,n/a,152.8,762.4,Far,915,n/a,n/a,n/a,
2021-03-10,AJB,A075Y- 2019-11-25 Boldness Time1 C3 T3,2019-11-25,MM,A075Y,Boldness,Aviary,C3,1,3,1,n/a,1.2,n/a,n/a,n/a,n/a,n/a,n/a,310,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-1-5 Boldness Time2 C1 T1,2020-01-05,KM,A075Y,Boldness,Aviary,C1,2,1,59.6,n/a,62.4,n/a,n/a,n/a,n/a,n/a,n/a,309.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-1-5 Boldness Time2 C1 T2,2020-01-05,KM,A075Y,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,943.8,OutOfView,943.8,n/a,n/a,n/a,
2021-03-10,AJB,A075Y- 2020-1-5 Boldness Time2 C1 T3,2020-01-05,KM,A075Y,Boldness,Aviary,C1,2,3,130.4,n/a,131.8,n/a,n/a,n/a,n/a,n/a,n/a,336.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-01-06 Boldness Time2 C2 T1,2020-01-06,MM,A075Y,Boldness,Aviary,C2,2,1,105,n/a,107.6,n/a,n/a,n/a,n/a,n/a,n/a,339.2,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-01-06 Boldness TIme2 C2 T2,2020-01-06,MM,A075Y,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,914.4,OutOfView,914.4,n/a,n/a,n/a,
2021-03-10,AJB,A075Y- 2020-01-06 Boldness Time2 C2 T3,2020-01-06,MM,A075Y,Boldness,Aviary,C2,2,3,168.4,n/a,176.4,n/a,n/a,n/a,n/a,n/a,n/a,303.8,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-01-07 Boldness Time2 C3 T1,2020-01-07,MM,A075Y,Boldness,Aviary,C3,2,1,4.6,n/a,11.6,n/a,n/a,n/a,n/a,n/a,n/a,324.4,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-10,AJB,A075Y- 2020-01-07 Boldness Time2 C3 T2,2020-01-07,MM,A075Y,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,916.6,OutOfView,916.6,n/a,n/a,n/a,
2021-03-10,AJB,A075Y- 2020-01-07 Boldness Time2 C3 T3,2020-01-07,MM,A075Y,Boldness,Aviary,C3,2,3,40.2,n/a,41.2,n/a,n/a,n/a,n/a,n/a,n/a,322.6,n/a,n/a,1,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-06 Boldness Time1 C1 T1,2019-12-06,MM,A086GB,Boldness,Aviary,C1,1,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,334.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-06 Boldness Time1 C1 T2,2019-12-06,MM,A086GB,Boldness,Aviary,C1,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,912.00,OutOfView,912.00,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-06 Boldness Time1 C1 T3,2019-12-06,MM,A086GB,Boldness,Aviary,C1,1,3,9.40,n/a,12.40,n/a,n/a,n/a,n/a,n/a,n/a,335.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-04 Boldness Time1 C2 T1,2019-12-04,MM,A086GB,Boldness,Aviary,C2,1,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,341.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-04 Boldness Time1 C2 T2,2019-12-04,MM,A086GB,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,917.00,OutOfView,917.00,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-04 Boldness Time1 C2 T3,2019-12-04,MM,A086GB,Boldness,Aviary,C2,1,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,331.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-05 Boldness Time1 C3 T1,2019-12-05,MM,A086GB,Boldness,Aviary,C3,1,1,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,347.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-05 Boldness Time1 C3 T2,2019-12-05,MM,A086GB,Boldness,Aviary,C3,1,2,722.20,n/a,n/a,n/a,Object,n/a,22.80,903.60,Far,926.20,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-05 Boldness Time1 C3 T3,2019-12-05,MM,A086GB,Boldness,Aviary,C3,1,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,357.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-31 Boldness Time2 C1 T1,2019-12-31,MM,A086GB,Boldness,Aviary,C1,2,1,1.20,n/a,2.20,n/a,n/a,n/a,n/a,n/a,n/a,316.60,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-31 Boldness Time2 C1 T2,2019-12-31,MM,A086GB,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,917.40,OutOfView,917.40,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-31 Boldness Time 2 C1 T3,2019-12-31,MM,A086GB,Boldness,Aviary,C1,2,3,5.40,n/a,7.00,n/a,n/a,n/a,n/a,n/a,n/a,317.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-30 Boldness Time2 C2 T1,2019-12-30,MM,A086GB,Boldness,Aviary,C2,2,1,0.00,n/a,0.40,n/a,n/a,n/a,n/a,n/a,n/a,317.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-30 Boldness Time2 C2 T2,2019-12-30,MM,A086GB,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,929.00,OutOfView,929.00,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-30 Boldness Time2 C2 T3,2019-12-30,MM,A086GB,Boldness,Aviary,C2,2,3,0.00,n/a,0.00,n/a,n/a,n/a,n/a,n/a,n/a,324.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-29 Boldness Time2 C3 T1,2019-12-29,MM,A086GB,Boldness,Aviary,C3,2,1,1.00,n/a,2.80,n/a,n/a,n/a,n/a,n/a,n/a,333.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-11,AJB,A086GB 2019-12-29 Boldness Time2 C3 T2,2019-12-29,MM,A086GB,Boldness,Aviary,C3,2,2,249.40,n/a,n/a,n/a,Object,n/a,33.60,873.20,Far,906.60,n/a,n/a,n/a,
2021-03-11,AJB,A086GB 2019-12-29 Boldness Time2 C3 T3,2019-12-29,MM,A086GB,Boldness,Aviary,C3,2,3,1.20,n/a,2.80,n/a,n/a,n/a,n/a,n/a,n/a,310.80,n/a,n/a,0,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-17 Boldness Time1 C1 T1,2019-12-17,MM,A087AG,Boldness,Aviary,C1,1,1,1.20,n/a,3.00,n/a,n/a,n/a,n/a,n/a,n/a,327.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-17 Boldness Time1 C1 T2,2019-12-17,MM,A087AG,Boldness,Aviary,C1,1,2,739.80,n/a,n/a,n/a,Object,n/a,66.40,847.20,Far,913.40,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2019-12-17 Boldness Time1 C1 T3,2019-12-17,MM,A087AG,Boldness,Aviary,C1,1,3,0.80,n/a,2.80,n/a,n/a,n/a,n/a,n/a,n/a,307.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-15 Boldness Time1 C2 T1,2019-12-15,KM,A087AG,Boldness,Aviary,C2,1,1,2.40,n/a,4.80,n/a,n/a,n/a,n/a,n/a,n/a,302.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-15 Boldness Time1 C2 T2,2019-12-15,KM,A087AG,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,912.60,OutOfView,912.60,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2019-12-15 Boldness Time1 C2 T3,2019-12-15,KM,A087AG,Boldness,Aviary,C2,1,3,12.00,n/a,13.80,n/a,n/a,n/a,n/a,n/a,n/a,326.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-16 Boldness Time1 C3 T1,2019-12-16,MM,A087AG,Boldness,Aviary,C3,1,1,0.00,n/a,1.00,n/a,n/a,n/a,n/a,n/a,n/a,349.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2019-12-16 Boldness Time1 C3 T2,2019-12-16,MM,A087AG,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1072.00,OutOfView,1072.00,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2019-12-16 Boldness Time1 C3 T3,2019-12-16,MM,A087AG,Boldness,Aviary,C3,1,3,1.60,n/a,3.00,n/a,n/a,n/a,n/a,n/a,n/a,459.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-1-19 Boldness Time2 C1 T1,2020-01-19,KM,A087AG,Boldness,Aviary,C1,2,1,1.00,n/a,4.00,n/a,n/a,n/a,n/a,n/a,n/a,300.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-1-19 Boldness Time2 C1 T2,2020-01-19,KM,A087AG,Boldness,Aviary,C1,2,2,227.80,632.20,632.20,n/a,Food,n/a,307.00,593.20,Far,900.00,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2020-1-19 Boldness Time2 C1 T3,2020-01-19,KM,A087AG,Boldness,Aviary,C1,2,3,1.00,n/a,4.00,n/a,n/a,n/a,n/a,n/a,n/a,306.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-01-20 Boldness Time2 C2 T1,2020-01-20,MM,A087AG,Boldness,Aviary,C2,2,1,17.20,n/a,19.80,n/a,n/a,n/a,n/a,n/a,n/a,327.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-01-20 Boldness Time2 C2 T2,2020-01-20,MM,A087AG,Boldness,Aviary,C2,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,915.00,OutOfView,915.00,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2020-01-20 Boldness Time2 C2 T3,2020-01-20,MM,A087AG,Boldness,Aviary,C2,2,3,7.40,n/a,10.40,n/a,n/a,n/a,n/a,n/a,n/a,331.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-01-17 Boldness Time2 C3 T1,2020-01-27,MM,A087AG,Boldness,Aviary,C3,2,1,0.00,n/a,1.60,n/a,n/a,n/a,n/a,n/a,n/a,352.60,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-12,AJB,A087AG 2020-01-17 Boldness Time2 C3 T2,2020-01-27,MM,A087AG,Boldness,Aviary,C3,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,920.60,OutOfView,920.60,n/a,n/a,n/a,
2021-03-12,AJB,A087AG 2020-01-17 Boldness Time2 C3 T3,2020-01-27,MM,A087AG,Boldness,Aviary,C3,2,3,98.40,n/a,101.20,n/a,n/a,n/a,n/a,n/a,n/a,333.80,n/a,n/a,0,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-04 Boldness Time1 C1 T1,2020-03-04,MM,A088YR,Boldness,Aviary,C1,1,1,57.60,n/a,59.20,n/a,n/a,n/a,n/a,n/a,n/a,328.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-04 Boldness Time1 C1 T2,2020-03-04,MM,A088YR,Boldness,Aviary,C1,1,2,143.40,n/a,n/a,n/a,n/a,n/a,418.40,496.80,Far,915.00,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-03-04 Boldness Time1 C1 T3,2020-03-04,MM,A088YR,Boldness,Aviary,C1,1,3,3.40,n/a,4.40,n/a,n/a,n/a,n/a,n/a,n/a,307.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-03 Boldness Time1 C2 T1,2020-03-03,MM,A088YR,Boldness,Aviary,C2,1,1,44.20,n/a,45.00,n/a,n/a,n/a,n/a,n/a,n/a,379.00,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-03 Boldness Time1 C2 T2,2020-03-03,MM,A088YR,Boldness,Aviary,C2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,924.00,OutOfView,924.00,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-03-03 Boldness Time1 C2 T3,2020-03-03,MM,A088YR,Boldness,Aviary,C2,1,3,89.00,n/a,91.20,n/a,n/a,n/a,n/a,n/a,n/a,314.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-05 Boldness Time1 C3 T1,2020-03-05,MM,A088YR,Boldness,Aviary,C3,1,1,62.20,n/a,63.20,n/a,n/a,n/a,n/a,n/a,n/a,316.80,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-03-05 Boldness Time1 C3 T2,2020-03-05,MM,A088YR,Boldness,Aviary,C3,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,917.00,OutOfView,917.00,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-03-05 Boldness Time1 C3 T3,2020-03-05,MM,A088YR,Boldness,Aviary,C3,1,3,50.00,n/a,51.00,n/a,n/a,n/a,n/a,n/a,n/a,315.40,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-04-20 Boldness Time2 C1 T1,2020-04-20,MM,A088YR,Boldness,Aviary,C1,2,1,13.00,n/a,13.80,n/a,n/a,n/a,n/a,n/a,n/a,311.60,n/a,n/a,n/a,No Solomon output excel file because not trial 2
2021-03-15,AJB,A088YR 2020-04-20 Boldness Time2 C1 T2,2020-04-20,MM,A088YR,Boldness,Aviary,C1,2,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,910.20,OutOfView,910.20,n/a,n/a,n/a,
2021-03-15,AJB,A088YR 2020-04-20 Boldness Time2 C1 T3,2020-04-20,MM,A088YR,Boldness,Aviary,C1,2,3,4.60,n/a,5.60,n/a,n/a,n/a,n/a,n/a,n/a,312.20,n/a,n/a,n/a,No Solomon output excel file because not trial 2
